"403","My mom is very nice, she has a way of a teenager and a woman's head.. she is always in a good mood, when we go to parties she dances, shakes, makes everyone happy.","1","3"
"404","Her relationship with my boyfriend is great, they both joke around and I love it.","1","3"
"405","Then he hugged me, kissed me, and we stayed up talking for a while and then we went to sleep.","1","3"
"406","I am very chilly, when I was in my bed, I took 3 blankets and was in a cold sweater.","0","3"
"407","It was only when he hugged me that I also started to feel warm and took off my cold sweater.","1","2"
"409","When I woke up, my boyfriend had his hand on my waist, hugging me, and his head close to my hair.","1","3"
"410","He says that he got up before me, and kept kissing my face, and I didn't even move of so much sleep.","1","2"
"411","We got up and went buy beer to my mom.","0","3"
"412","After some time, we lay on the sofa (it was already late) because he wanted he watch that game that would be on TV.","0","3"
"413","When I woke up he hugged me, kissed me calling me lazy and said ""love you"", he is so gorgeous.","1","3"
"414","We stayed the rest of day necking, we arranged to go to the mall to him paid a bill, but who said that the lazy let?","1","2"
"415","So that's it, I stop here, today I'm very happy and missing him already, we are stick by our way, and I love that.","1","3"
"416","It's very good have a person that you love by your side.","1","3"
"417","Besides wake up with a 'I love you', makes the day wonderful and happy.","1","3"
"418","At last, good night, and I would like to thank to the comments from previous subject.","1","3"
"419","Well, it all started in April last year when my mother started dating a man that I don't know where it appeared, well they were dating for a week and he was already living into my house.","0","2"
"420","On his birthday, I saw him hiding drugs into my room, and I went there and told my mom.","-1","3"
"421","They fight and she broke up with him.","-1","3"
"422","But then at 5 a.m., I wake up with my mom screaming and asking for help, he had entered into the house and was trying to kill her.","-1","3"
"423","It wasn't enough the fact of having a thief at home, he would not let my mom talk to me anymore, he wouldn't let her go.","-1","3"
"424","And in that song, he starts to say some things about love, and I think it is simply beautiful everything he says!","1","3"
"425","A sense of failure took over me, sadness, discouragement and a total lack of enthusiasm for life.","-1","3"
"426","I feel my life so messy, see my eyes dying, my life taking the opposite direction than what I imagined one day.","-1","3"
"427","Why did I never be able feel complete?","-1","3"
"428","My heart today finds itself torn.","-1","3"
"429","Arrived at work so discouraged, see do many stuff to do but I don't have stimulus, it angers me when I think that I try to do my best and people indirectly disturb my work.","-1","3"
"430","At house, things are going from bad to worst, my brother and sister-in-law's situation spreads, causing a enormous suffering to my family.","-1","3"
"431","I keep thinking what they are waiting to split up and end this suffering for all","-1","3"
"432","It's weird the way how I still think about him, I have desire to call him.","0","3"
"433","I was very childish, the worst is that I still am, I'm not a little girl anymore, damn I'm a woman, there are things that I can't avoid.","-1","3"
"434","I see a lot of girls suffering for boys that don't give a minimum for them, so to get attention, they pretend to be something they are not.","-1","3"
"435","I think that's ridiculous, understand if he doesn't like you now, there is no point my child, in fact it matters, if you have a big butt and a big breast, he may even think of taking a interested in you.","-1","3"
"436","But doesn't matter you wanting to put a cleavage, and a short stucked on ass, girls like this are only seen as sexual object.","-1","3"
"437","Well, I made a research with some boys and they said that girls who say slangs it's normal, but talk a buch is weird.","-1","2"
"438","The case is that it is not behind him, I know it's hard not demonstrate what feels, but you can be sure, they don't give so much value to girls that stand behind them, pissing off all the time.","-1","2"
"439","If he broach a subject it's means he likes talking to you, but if you broach a subject, and he responds you with short phrases ou takes to long to answer and comes with excuses for the delay, it means that you are annoying him and he only answers you for politeness.","0","3"
"440","Before sending, first see how was the direction between the two on the day.","0","3"
"441","When you see him give some looks at him, (but without disguising) in the beggining he won't notice, but face him for 1 second, and then gently fiddling with the hair looking to another place.","0","3"
"442","So, he will try to find out what you want.","0","3"
"444","A lot of girls want get the boys attention, laughing high ou speaking louder, that is a girls without attitude thing, and you don't want to be seen linke this, right?","-1","2"
"446","Post phrases of of detached girl, that don't need no man to be happy.","0","2"
"447","When the phone rings, my heart just accelerates.","1","2"
"448","Loving you when the Sun rises in the moring.","1","3"
"450","But you know, it's weird to think this is natural, I feel myself completely bad for him showing interest in others, I consider lack of respect.","-1","3"
"451","Look slyly to a beautiful woman is natural, which woman doesn't know that a handsome man passed by her too?","0","3"
"452","But the question is, show interest in another person, transpire that is noticing, staring?","0","3"
"453","Say that life is made by choices, is extremely easy.","-1","2"
"454","Make the right choices is the difficulty of the thing.","-1","3"
"455","At age 27, I imagine myself still studying something that interest me, if it's needed to study all again, I imagine myself with a respect straw at hand, imagine myself have gone through the best and funniest things of life.","1","3"
"456","I imagine myself visiting my family at the weekends and listening to the nonsense that my father speaks and will always speak.","1","2"
"457","I imagine myself thinking of children, after all I have a dream: adopting.","1","2"
"458","I imagine passing near my parents' house and leaving a warm bread in the afternoon.","1","2"
"459","I imagine in peace with myself, with everything that I have made in my life.","1","3"
"460","I've never dreesed up so fast, fortunately I live about five minutes by car to my work.","1","2"
"461","Today my friend (Luciano) embarrassed me.","-1","3"
"462","Next to our school, has a health center and I asked him to go there and take a condom for me, because even I'm a girl, I think it's good to have saved in case of having sex with someone with no condom and stay protected. ","0","2"
"463","I had to go to the lottery shops pay some bills (like always I leave everything late) and the line looked more like a snail to me.","-1","3"
"464","After one hour I made it, got my bus and a horrible traffic.","-1","3"
"465","On my birthday, worked all day, almost 20:00 and I'm here in this horrible traffic, I will get home just to sleep and today is my day, didn't enjoy nothing.","-1","3"
"466","It was perfect, my sister and my husband made everything, 2 types of pies, all beautiful.","1","3"
"467","Thank god by my husband's life.","1","2"
"468","That way, you kissing me tasty and making everything that is entitled in four walls.","1","3"
"469","Today, me and my boyfriend we had so much fun.","1","3"
"470","We were on bus stop, playing like in the movies, he was running behind me, grabbed me by the waist, picked me up, lifted me up taking my feets ou of ground.","1","3"
"471","It was so good for moment forget all my problems.","1","2"
"472","Went Saturday at the salon to make progressive, finally a good hair and not bad hair, wasn't taking that straw.","1","2"
"473","Always at night I have fear, dread and I never sleep in the dark here has a small light that stay on, on my wedding night I want to do it in the clarity.","-1","3"
"474","Today I went to sleep at 9am because I had gone to sleep at my boyfriend's house whiout my parents know.","0","2"
"475","I had to come back home early like I had gone to a ballad but turned out that nothing happened.","0","2"
"476","I had to come back home early like I had gone to a ballad but turned out that nothing happened.","0","2"
"477","I took advantage that I had already woken up and called to my boyfriend because we were going to see each other again.","0","3"
"478","I ended up meeting a person that I love and loves me too.","1","3"
"479","I'm really thinking in run away from home and take a break, and in sequence live with my beloved!","-1","2"
"480","I thought I would never love nobody in my life and that happens after getting old.","1","2"
"481","God, I'm really excited, I imagine me and my beloved together.","1","2"
"482","My husband in 10 years can't put nothing in the house, the bills are late, the fridge empty, he is lazy!","-1","3"
"483","Recorded a movie on TV, and now I felt like going to see it.","0","2"
"484","The story talks about the fat friends, tha one day, get tired of being the way they are, get tired of seeing the funny face, get tired of not be able to do what other women do, get tired of being ""cuddly"".","-1","2"
"485","So, they decided make a pact, the cinderela pact, where they promise to each other that they will do everything to lose weight.","0","2"
"486","And they do, lose weight and become women with a perfectly normal weight, and a lot more beautiful!","1","3"
"487","But this, as of today I will do my best, and will manage to do a healthy diet to lose weight.","1","3"
"488","And I'm gonna show to all that, like all others girls, I alson can have a atletic body and be very skinny and perfect.","1","2"
"489","Because I will be able to lose weight, and I will show to all that I'm not a random fat girl.","1","2"
"490","We went out, and that's the third time I'm going to report it.","0","2"
"491","We had already arranged by cellphone on Sunday.","0","3"
"492","Monday would had a really good sex at bed.","1","3"
"493","Well, we work at the same company, but in different areas, she is blond, long hair, a delight.","1","2"
"494","We arranged and there she was waiting for me at the parking lot.","0","3"
"495","We left and went from ""work time"" to a motel called Beira Rio, next to our workplace.","0","3"
"496","When we got there we went to a suite stand, super comfortable and there it began, kisses all over my neck and soon I saw that she was super fiery.","1","3"
"497","I took off my pants and was left with only gray boxer shorts and a black tank top, she went to the bathroom and when she came back she had on killer red thong panties.","1","3"
"498","She sat on top of me and rubbed herself against me tasty.","1","3"
"500","However, being alone is absolute the opposite of being with someone.","0","3"
"501","Being alone is like close the hands in nothing when you cross the street running and there is no hand to hold.","-1","3"
"502","Being alone is sad, piss off others and can be bad for your health.","-1","3"
"503","I found out wuth my mom that my stepfather was cheating on her.","-1","3"
"504","I also found out that he was cheating my mom with my aunt.","-1","3"
"505","And moreover, he hit my mother.","-1","3"
"506","He threatened me, said that would kill me.","-1","3"
"507","I still can't stop cutting myself, I know this is a problem and more, but damn it's hard.","-1","3"
"508","Sometimes comes to my head that nobody likes me, my mother is a bore, the only one that saves and that I still didn't do anything foolish because he doesn't let it's Vinny.","-1","3"
"509","Sometimes I feel myself sad, I'm 12 years-old and virgin mouth, most of my friend, are not virgin mouth of tongue, and the worst is I think I am ugly.","-1","3"
"510","I've never loved anyone like I have loved you.","1","2"
"511","We are living in a world where the physical appearance has more value than internal appearance.","-1","2"
"512","Before doing history test, we prayed that prayer and I pray until today, it's already 3 years that I don't see the teacher that taught this prayer but I like her very much.","1","3"
"513","Real frienships, that's what the world needs.","1","4"
"514","Today was a day of so many surprises and joys, don't know how to say that I still don't belive that I'm awake thinking abou him at 5 a.m.","1","2"
"515","He said he loved me, that miss me and when he finished college, would would come to get me.","1","2"
"516","I came here after the light returned, I kept looking at the picture of him that I have.","0","2"
"517","And I don't know what I'm feeling now but I feel calm and happy, but I don't know...","1","2"
"518","He completes me when you miss something in you but you never knew what was and then find someone that understands you and all half opposite you and then you feel complete.","1","2"
"519","Look, I'm not very tall, but enough for my age and I'm under the ideal weight.","0","3"
"520","Always when you do those screenings at school, I'm always alerted because I'm under and I don't like this!","-1","3"
"521","When I try to warm the people close to me, they say that ""You are thin, has to gain wheight and so"", but when I try to play with the situation to warm, they say ""Oh, but you are not very tall"".","-1","2"
"522","After all, the boys also like girls that have some body. Not only the ones that look like they have only bones.","-1","2"
"523","I don't have brothers and for a lot reasons, learn that my best friends can't keep a secret.","-1","3"
"524","I look very cheerful, because I learned that cry doesn't solve nothing and that ended up everyone trust me things, because they know that I'm very positive and security.","-1","2"
"525","How has ever dated and never missed their ex, shoot the first rock.","0","3"
"526","When we are in love, inside of us, a feelings confusion that we are lost.","0","2"
"527","I dated a boy named Luan, he's 3 months younger than me, and maybe my biggest mistake was start like this, because woman matures early than man.","-1","3"
"528","But we kept a perfect relationship, it was of giving envy to all.","1","3"
"529","His friends started hate me because he only wanted to stay with me.","-1","3"
"530","We only cared about our opinion, and we dated for 9 months.","1","2"
"531","On a certain day, we fight, and I didn't hold and broke up.","-1","3"
"532","After that, we dated once in a while, hiden, so nobody would get in the way.","0","2"
"533","However, I couldn't stand it, being treated like friend in front of others to later when we were alone have any type of touch.","-1","3"
"534","Pay attention young man, she laugh of your most idiotic jokes.","1","2"
"535","She is interested for all your without head or tail subjects.","1","2"
"536","So, there she is to put up with you talking about ordinary things, she just want to see your mouth move and the sound of your voice come out.","1","2"
"537","He doesn't care about listening your love complaints, as much it pains a lot, she will always be there, to support you.","-1","2"
"538","She only cares to see you well.","1","3"
"539","When she fills your patience, don't fight, she only likes to see you a little angry, because she knows that you later will open a smile, and she loves that smile.","1","2"
"541","I see that I'm surrounded by fake people, lying bastards men, when I think that I found someone different, it's deception, just another fake and lier.","-1","3"
"543","I will learn to live whiout you, and if God wants, I will also be happy.","1","3"
"544","I will always fondly remember about everything I've lived with you.","1","3"
"545","Zootechnicians are professionals responsable by the study and control of reproduction, genetic enhancement and nutrition of animals created for commercial purposes, aimed to raise the production and upgrade the quality of animal origin products.","0","3"
"546","They realize experiments with food and research ways of ensuring the hygienic conditions and to prevent and combat diseases and parasites to improve flock health and the quality of the derived products.","0","2"
"547","They also work as rural administrators and farms planners and rural instalations.","0","3"
"548","Cholesterol-free eggs and light pig meat are examples of what genetic research can do in search of healthiest foods.","0","2"
"549","A lot of time confused as a veterinarian, the zootechnician is, actually, the professional focused on production development.","0","3"
"550","You travelled, is far from me.","-1","2"
"551","I can't stop thinking about you.","-1","2"
"552","Because, I don't know if I will hold the miss.","-1","3"
"553","Ah! My darling, you are my half.","1","2"
"554","I kill the time, writing in this online diary.","0","2"
"555","I'm anxiously waiting for you.","0","2"
"556","Only you makes me smile.","1","2"
"557","I want your strong hug soon.","1","2"
"558","Is it just me, that never had a cute and perfect boyfriend even if it was just for a month?","-1","3"
"559","In my love life, everything is a BIG shit.","-1","3"
"560","When the guy is interested in me, sometimes I'm not interested on him or everyone is and doesn't work, something happens and that's it.","-1","2"
"561","I know that I have to wait, but I waited too much.","-1","2"
"562","This is the first register that I make here, and at this moment there isn't too much what to talk about personal life, so, I will reproduce something I wrote in a message.","0","3"
"563","Stay there and I stay with my breasts, with hard and protruding nipples, crazy to be licked from up to down, from one side to the other, to be bitten lightly and sucked entirely.","1","2"
"564","Nipples that can be soft like breats, that are puffed up and proud of being so fluffy.","1","2"
"565","These breast that do not fit inside one hand, spread out between fingers, that hope they squeezes them tight, fingers that enter through the bra, appearing through the naughty cleavage of the red shirt, and inside the bra he squeeze them sweetly, gently, groping and pushing out everything that inside burns and palpitates strongly.","1","2"
"566","Soft mouth, greedy, warm, that will try swallow it all and won't make it, will lick it entirely to compensate the fact that he can't touch it entirely with the mouth.","1","2"
"567","His hands enfolding them while the mouth don't stop licking them like were ice cream, because almost melt in your mouth.","1","2"
"568","And these nipples become more and more hard, causing a impatient excitement, a little nervous, of getting wer from so anxiety.","1","3"
"569","My heart accelerates, my hands become cold and little flickering, gives me a chill in my stomach, and a weird sensation when he is close, and especially when we are alone, or even in the crow, when he hugs me and say: ""You are beautiful today"".","1","3"
"570","At the moment, I am at a loss, and the shyness takes over me and when I realized, I'm already on your arms.","1","3"
"571","I just totally forget where am I, and stop caring with people around, when I'm with him, it's like if exist only us there.","1","3"
"572","I think that live a romance is much more cooler than just a bid.","1","2"
"573","Romance is for an indefinite time, while a bid has his times counted.","0","3"
"574","I am enjoying loving, and being loved, best thing that have is to be corresponded in relation to good feelings.","1","3"
"575","May it be eternal while it lasts, and that is lasts forever.","1","3"
"576","To you, I'm completely in love, wish you all good feelings, all good companies.","1","2"
"577","May the love to the next and the will of knowledge be your ""little mark"" in this beautiful illuminated spirit.","1","2"
"578","May you bring with you, love, knowledge, peace, calm and justice spirit.","1","3"
"579","May you teach me to be more human and the real meaning of love, since now forgive me for my excesses towards you, but may this beautiful opportunity, be taken and god help us daily to be ""mother and son"", let my beloved son come.","1","3"
"581","I remeber so many moments, so many good things that we made together, you were an angel to me.","1","3"
"582","I can't remember right how I met you, but I know that was the best day of my life, you to me and more than a friend, it's a sister from a diferrent family.","1","3"
"583","You don't know how much I became bad for you changing school.","-1","3"
"584","I want you do well in life and love someone that also loves you a lot.","1","3"
"585","We are starting to move away and you didn't notice.","-1","3"
"586","But know that I miss you so much, I miss your smile.","-1","3"
"587","Dude, I can't take Douglas anymore, annoying boy!","-1","3"
"588","I mean, he had disappeared, now he came back again to annoy me.","-1","3"
"589","I don't treat him badly, but dude, he only talk bullshit, I already said that I don't want to be with him, but he insists in a way that suffocates me.","-1","3"
"590","I really wanted his friendship, but he always comes back with second intentions, I'm almost giving a end to this, I mean on another way, excluding him.","-1","2"
"591","And  like that, I became DISGUSTED with him, that I don't even understand why.","-1","3"
"592","He would stick his tongue down my throat, that I almost died.","-1","3"
"593","Just imagine us together, makes me want to vomit.","-1","3"
"594","Today, I will go out with some friends.","0","2"
"595","I love them because they are very nice and funny, we love laugh and make fun.","1","3"
"596","On the way to this girl's house, we found a man lying on the floor like if he was dead or passed out , the strange thing was that the man had his eyes were half open and face up.","0","2"
"597","I found it very strange and became really affraid, even though we passed through the man and kept walking.","-1","3"
"598","My girl senses said there was something wrong, so I asked Lucas and Victor come back there with me and try wake the man up to know if he was alive.","-1","3"
"599","But I wanted to come back anyway, so we came back.","0","3"
"600","The boys were trying to wake the man up in all forms, nothing of he awaking, so I decided waking him up myself.","0","2"
"601","I moved him, shook him, turned him over and nothing of the man waking up, until I saw a bottle next to his head, I decided grab it and drop the liquid inside of it in man's head, then he wake up.","0","2"
"602","My mother had one of that fights with me because of sleep schedules.","-1","3"
"603","And the crybaby here spent the night crying, until get puffy eyes.","-1","3"
"604","Thinking that the only way to my parents don't fight with me would be I dying, then I wouldn't bother anyone.","-1","3"
"605","Took another antidepressant pill (normally I only take two) and went to listen to music.","-1","3"
"606","After some time, I was dancing happily, as if nothing was happening.","1","3"
"607","And was like that until 5 in the morning, when I finally decided go to sleep.","0","3"
"608","And no, it wasn't the remedy, because he takes a lot to take effect, it's not like that from one moment to the next.","0","2"
"609","Well, the important thing is that I'm better.","1","3"
"610","Today I made an appointment at the gynecologist.","0","2"
"611","We never had sex, but I think is closer than far.","1","2"
"612","I'm a virgin, or at least I never had a penetration.","0","2"
"613","The only thing we made was oral sex, he on me.","0","3"
"614","Sometimes I kinda feel bad for being so dependent of others, not knowing how to do anything by myself.","-1","3"
"615","I become jealous of my friends who solve everything by themselves, know how to go everywhere, and in a good way.","-1","3"
"616","The university schedules were terrible.","-1","3"
"617","She keeps throwing in my face that I can't do anything, then I get this in my head, and leave me even more impotent.","-1","3"
"618","I fight with him and excluded everything, but in another week I saw more and more cartoon porns.","-1","3"
"619","C'mon guys, I don't like this, I don't know, I think is a lack of respect with me!","-1","3"
"620","But she is very special, she is my best friend.","1","3"
"621","With that end of term in college, he felt terrible.","-1","3"
"622","It was seminar, exam and work all together, I was to get crazy, even more me, that hates talk in public.","-1","3"
"623","I don't have way, I stutter, forget, all.","-1","3"
"624","There was one subject that I reached the limit of absences; another that I baraly didn't pass; there was a work that I didn't even saw the color, but they put my name, on seminars I saved myself for the sake of the others.","-1","3"
"625","Had a time that I gave up and started to cry, but I talked with the teacher and she gave me a huge alternative work, so I wouldn't get a zero.","-1","3"
"626","I felt super bad about everybody presented well and I presented badly.","-1","3"
"627","Since is public, the level is very high.","1","2"
"628","And my inferiority just increase in these cases.","-1","3"
"629","My psychologist asked me if I wanted a second opinion (either to see the medication question or to see if I really had Bordeline Personality) and I agreed.","0","2"
"630","I went to the psychiatrist and she gave me risperidone.","0","2"
"631","I decided to accept, because I was really terrible (I'm still, but at least now that I entered on vacation I was able to give it some relief).","-1","3"
"632","I've always been very perfectionist, I always like give the best of me, especially in the intellectual performance aspect.","1","3"
"633","I want to compensate what my classmates from college did for me.","1","2"
"634","In a moment, nobody will want to call me anymore to thr groups, if I stay bad like this.","-1","3"
"635","I want to drive a car, be independent, be a successful psychologist.","1","2"
"636","At least, the college subjects are going to be cooler and more related with the course.","1","3"
"637","On Saturday, July 28th, was a wonderful Saturday.","1","3"
"638","I met a guy, kind, handsome and funny.","1","3"
"640","Maybe I met him two or more weeks ago, don't remember.","0","3"
"641","But I perfectly remember that he told me he really liked me.","1","3"
"642","I was not surprised and no big deal.","0","3"
"643","I was already accustomed to knowing that a lot of boys already declared to me.","1","2"
"644","The worst is I also liked him.","1","2"
"645","You can think I'm crazy, I liked a boy that I met on the Internet.","1","2"
"646","I've already got tired of running behind who doesn't deserve, now if he wants me come after me, you know where to look me and where to find me.","-1","2"
"647","They don't think like girls. So, don't treat them as ""friends"".","-1","2"
"648","Men are naturally territorial, are jealous and hunters!","-1","3"
"649","It was just wink, that I fell in love at last, and in the middle of the smoke, he also liked me.","1","3"
"650","Yes, I'm a preppy!","0","2"
"651","I'm sure a pround, don't be with everyone (even because this is a slut thing), play scoccer, talk with talks to me, also I'm not of having many friends!","-1","2"
"652","At my school, there are a bunch of rockers and the preppies that were there normally became sluts!","-1","3"
"653","I'm one of the only respectful preppies, that like red and are not example of sluts.","-1","2"
"654","Last year carnival, had a celebration at school, all classes are reunited, I preferred to read a book in the library, there was the music teacher there plus about three rockers as well.","0","3"
"655","I entered, excused myself, and picked up a romance book!","0","2"
"656","There was a boy that was directly staring at me and that was bothering me.","-1","3"
"657","I don't consider myself a lucky person.","-1","3"
"658","I also consider myself a person with feelings.","-1","2"
"660","But, the biggest one, is the hate.","-1","3"
"661","Many think that I am wrong, and I'm talking a bunch of crap, by saying that there is a great hatred present in me.","-1","3"
"662","But these people are only countless mortals who say whatever they want, literally, they don't know anything about me, and much less, about what I think.","-1","3"
"663","Not that I consider myself an immortal, to me, everyone has the same fate.","0","2"
"664","But in recent times, has been happening weird things to me.","-1","2"
"665","My family never cared to what happens or stops happening to me.","-1","3"
"666","In fact, nobody cared to even know if I was okay, or I was needing help.","-1","3"
"667","Noboby ever cared about me.","-1","3"
"668","Love letters usually don't start like this, with explanations and reasons.","-1","2"
"669","But I wouldn't have it any other way something I feel without trying or give reasons even if loving exempts any kind of explanation and doesn't need reasons to happen.","0","2"
"670","I think love arises I don't know where, grows I don't know why and hurts without wanting you maybe is my only hope... or the last.","1","2"
"671","Not because I can't fall in love again but because I will always wish one person, this person will be you!","1","3"
"672","That will be in my dreams you're different!","1","3"
"673","Is the only responsable of what I feel, give myself totally to you, if you want to I can give your name to some star or give this star to you.","1","3"
"674","I can try to stop the wind or sit in the spring breeze, I can try stop the Sun or make you have a perfect day, can try and do so many things for you, less than you love me more than I LOVE YOU.","1","3"
"675","Well, if love is thinking about you 24 hours a day, going out on street thinking that I can crossing paths with you at any moment and close the eyes and see your face, it can even be love!","1","3"
"676","And everyday I'll look at sky and will thank for finding you and for you have been more than I expected, I will be thanked by your look.","1","3"
"677","In this terrible state of depression that that I was, I don't know what else to do from so much despair, I felt an inconsolable pain, it hurted a lot, more than anything, or almost everything.","-1","3"
"678","I found a solution, or better, in my head was the only solution.","1","3"
"679","I started to cut my pulse in order to bring physical pain and forget the emotional pain.","-1","3"
"680","Incredibly as it seems that made me stronger.","1","3"
"681","My friend Laura, the dumbest and most stupid of all started to cut herself in the middle of the classroom.","-1","3"
"682","Holy shot again, she was caleed to the board, gave the names of everyone that was in the game, and they were all called, one by one as if we were at the police station. ","-1","3"
"683","Then they found out that we all cutted ourselves, they thought that was some kinda of pact. They called our parents, but only only Laura's and my mother went there and found out about it.","-1","3"
"684","My weekend was reasonable, let's say I expected a little more.","0","3"
"685","Last night, my boyfriend came here to the house, didn't go out, we stayed at home.","0","3"
"686","And like always, there was one more DR.","-1","3"
"687","But this time it was kind of nice, I talked a lot, I think he understood my side.","1","3"
"688","Actually, I think I was able to express clearly what I was feeling.","1","3"
"689","It was nice, after a lot of conversation we were flirting, amazing how that boy has the gift of drive me crazy and at the same time make me happy.","1","3"
"690","The moments by your side are always perfect, you know.","1","3"
"691","When you kiss me is as if millions of lights shone in my world, I feel myself floating on your arms.","1","3"
"692","When you hug me I feel myself protected.","1","3"
"693","As if no external problems could hit us!","1","3"
"694","I'm sure that is called LOVE..","1","3"
"695","And is amazing how this feeling makes me feel good and bad at the same time.","0","2"
"696","Today I felt myself very lonely and instead of crying, as usual, I mutilated myself.","-1","2"
"697","Hit myself a lot, and I bit myself 3 times.","-1","3"
"698","I don't recommend this to anyone, but can't think on on something else to do when I'm sad, because my friends and relatives don't understand that I become sad for no reason and will call me a beast and if I tell anyone that I mutilated myself they'll call me sick, because this is what the human being do, judge each other.","-1","3"
"699","Life was given to us freely.","1","2"
"700","The reaction power is inside of each of us.","0","2"
"701","To be happy, there is not magic potion.","0","2"
"702","It's only necessary that you have a clean soul, free of sorrows and grudges.","0","2"
"703","Each one is free to fulfill his mission in the way he wishes.","1","2"
"704","The Happiness is always knocking our door, just open it and invite her in.","1","3"
"705","We always have iluminated souls extending our hand.","1","3"
"706","Alive, happy and communicative, these geminian beings, light and carefree, they always seem to be well with everyone.","1","2"
"707","Friendly as they come, will always give the impression that are interested in someone, but they are only talking and looking for information.","-1","2"
"708","The geminian are always very expressive and talk a lot with the hands, always telling facts that happened with so vivacity.","1","2"
"709","Your walking is a little bouncy and happy, and they always do a lot os things at the same time, like  study while watching TV and speaking at phone while talking to you.","1","3"
"710","In reality, it's not that they are following the fashion: they are always in fashion.","1","3"
"711","I'm very organized, paranoid, I'm disgusted by almost everything.","-1","3"
"712","I love kids, and sometimes I really look like them, I love play, jump, in short... mess, I love happy and different things.","1","3"
"713","The truth is that I'm really intense and there's no one to fix it.","-1","2"
"714","I vibrate with joys that don't belong to me.","1","3"
"715","The good thing about it all is, every night before I sleep, I pray.","1","3"
"716","And always smile!","1","3"
"717","The miss is the biggest prove that the pass was worth it.","1","3"
"718","Really, I am not in the mood to groom myself, take care of myself, the bad thoughts take over my head and I enter in a desperation state.","-1","3"
"719","I lent the money to my father and sincerely, I regret this a lot.","-1","3"
"720","Diego sent me away, didn't care about me anymore, my mother turned her back to me, I only had my father and he asking me to take the money from bank, making the most psychological pressure, wouldn't I take it?","-1","3"
"721","Although, now it's no different, because he is with me anyway out of pity.","-1","3"
"722","Now, I'm here with my cards, they all have to be parceled out (I will pay the triple because of the fees), without any penny and on top of that, with Diego fighting with me and throwing at my face that I'm stupid and lent the money to my dad.","-1","3"
"723","He doesn't understand why he never had to go through such a difficulty, but I'm sure thet if was his mother in my father's place, he would have done the same.","-1","3"
"724","Diego, in turn, instead of being a present boyfriend, who supports me, advises me and tries to understand my side and helps me, only knows how to judge me and fight with me because of it.","-1","3"
"725","Yesterday, I was with my best friend in classroom, I arrived late and talked a little with my best friend.","1","2"
"726","Then that crazy one that I mentioned that day when I made a fool of myself and she didn't let me talk with my best friend.","-1","2"
"727","Then, the crazy one talked to her and I didn't understand the talk between them but ended up being quiet.","0","2"
"728","The portuguese class was boring.","-1","3"
"729","Hours were passing, we went to video room, it was gym class, damn it!","-1","3"
"730","I wanted to go to the court but the teacher wanted us to stay in the video room and the boring movie.","-1","3"
"731","You promised me, I know, I remember, you swore you would be forever.","-1","2"
"732","You also swore, that would forgive my mistakes and my flaws, that any slip I may have had, you would forgive, because the good that I had done to him, would outweigh any pain.","-1","2"
"733","Forgive me, I made unforgivable mistakes, as I already forgave, I committed exaggerated slips, and it wasn't the first time, I lied for fear of his reaction, fear that you would abandon me, I fought a lot with this feat at my side, which did me no good, the fear only made me lose you.","-1","3"
"734","I can't hide the sadness anymore, and the tears already took care of my eyes.","-1","3"
"735","I'm without ground, without way, without dreams.","-1","3"
"736","I found myself empty, hopeless and after all I've done to you, without courage to ask to stay with me.","-1","3"
"737","I love you so much, I wanted you to know that, to realize my acts of love, affection, dedication that I have shown to you.","1","2"
"739","I think about the future because this will be good to me and for everyone I love.","1","3"
"740","I'll gratuate, work, do the possible to keep the peace in my house.","1","3"
"741","I don't intend to make a serious commitment to anyone.","-1","2"
"742","We think differently, have differents goals.","0","2"
"743","I'm from a family that the father always sustained the house to raise the children, while my mom stayed at home taking care of us.","0","2"
"744","We didn't have all, but the essential to become responsible adults!","1","2"
"745","I've a lot of friends, I am an extroverted person, happy, I love to see people happy around me, pray a lot for Health, because if we have it, we run after the rest.","1","3"
"746","My husband is Materialist, Grumpy, I say almost BIPOLAR, a good father yes, but not a good husband.","-1","3"
"747","I don't have many friends, and ends up being even many times selfish, if he needs, bypasses someone in order to gain something.","-1","3"
"748","To me the simpler things of life are the best, I love visits.","1","3"
"751","And make someone happy has more value than knowing about my life.","1","3"
"752","I'm very happy abut the approval, even knowing that it wasn't really deserved.","1","3"
"753","But this time everything turned out well, after so many pain and so many suffering by circumstances, all ended up, well.","1","3"
"754","And that affected me a lot, I became totally angry.","-1","3"
"756","I still remember the sweet words that you used to say.","1","3"
"757","I remember the smile you used to open when you saw me, the explanations that you used to give when you couldn't call.","1","3"
"758","I still remember the times you looked at me and told me how much you loved me, how much you wanted me.","1","3"
"759","I still remember the times you looked at me and said the fear you felt of losing me.","1","2"
"760","I still remember how much satisfaction that I had in see you smile.","1","3"
"761","I still remember all I lived with you, and I miss those nights of ours where you told me your joys and agonies.","1","3"
"762","I have been remembering those conversations, those laughs and also our secrets.","1","3"
"763","I always remember your smile, when I arrived sad, I felt embraced by him.","1","3"
"764","I also remember, how you were able to ease my pain.","1","3"
"765","How I wish I could go back in time, have you by my side, with your iluminated look.","1","2"
"766","I kept them all in my memory, they won't be forgotten.","1","2"
"767","Our ways changed, but weren't lost; I'm still here, and the best of all, is that I'm sure you are still out there too.","1","2"
"768","If you need, look look for me; if you miss me, call; if you have any problem, count on me; and if you have some time, let's see each other!","1","2"
